4rn2;Histone deacetylase 8
4rn6;Thrombin heavy chain
1gfy;PROTEIN (PROTEIN-TYROSINE PHOSPHATASE 1B)
2r9m;Cathepsin S
4hai;Bifunctional epoxide hydrolase 2
1gfw;CASPASE-3 (APOPAIN, P20)
1d8f;STROMELYSIN-1 PRECURSOR
5ans;7,8-DIHYDRO-8-OXOGUANINE TRIPHOSPHATASE
5ant;7,8-DIHYDRO-8-OXOGUANINE TRIPHOSPHATASE
5anu;7,8-DIHYDRO-8-OXOGUANINE TRIPHOSPHATASE
5anv;7,8-DIHYDRO-8-OXOGUANINE TRIPHOSPHATASE
5anw;7,8-DIHYDRO-8-OXOGUANINE TRIPHOSPHATASE
4hxq;Arginase-1
3max;Histone deacetylase 2
3u4h;ADP-ribosyl cyclase 1
2c6n;ANGIOTENSIN-CONVERTING ENZYME, SOMATIC ISOFORM
2c6g;GLUTAMATE CARBOXYPEPTIDASE II
2c6c;GLUTAMATE CARBOXYPEPTIDASE II
1l8g;PROTEIN-TYROSINE PHOSPHATASE, NON-RECEPTOR TYPE 1
1hrn;RENIN
1t32;Cathepsin G
1t31;Chymase
4p6g;Cathepsin S
4p6e;Cathepsin S
2jsd;Matrix metalloproteinase-20
3d7d;Glutamate carboxypeptidase 2
5a8x;Neutrophil elastase
5a8y;NEUTROPHIL ELASTASE
4b1j;POLY(ADP-RIBOSE) GLYCOHYDROLASE
5sy3;Renin
5sy2;Renin
4ocz;Bifunctional epoxide hydrolase 2
2xu1;CATHEPSIN L1
4oc2;Glutamate carboxypeptidase 2
4oc3;Glutamate carboxypeptidase 2
4oc0;Glutamate carboxypeptidase 2
4oc1;Glutamate carboxypeptidase 2
4oc6;Cathepsin D light chain
4oc4;Glutamate carboxypeptidase 2
4oc5;Glutamate carboxypeptidase 2
2yjc;CATHEPSIN L1
2yjb;CATHEPSIN L1
2yj2;CATHEPSIN L1
2yj9;CATHEPSIN L1
2yj8;CATHEPSIN L1
1tu6;Cathepsin K
2w26;ACTIVATED FACTOR XA HEAVY CHAIN
4x6j;Cathepsin K
4x6i;Cathepsin K
4kxb;Glutamyl aminopeptidase
5k1i;cAMP-specific 3',5'-cyclic phosphodiesterase 4D
5fi2;Glutaminase kidney isoform, mitochondrial
3b1u;Protein-arginine deiminase type-4
4x6x;Bifunctional epoxide hydrolase 2
4x6y;Bifunctional epoxide hydrolase 2
5fi6;Glutaminase kidney isoform, mitochondrial
5fi7;Glutaminase kidney isoform, mitochondrial
3fed;Glutamate carboxypeptidase III
3fee;Glutamate carboxypeptidase III
5d29;Glutamate carboxypeptidase 2
5alg;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5ald;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5ale;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5aln;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alo;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5all;SOLUBLE EPOXIDE HYDROLASE
5alm;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alj;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alk;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alh;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5ali;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alv;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alw;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alt;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alu;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alr;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5als;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alp;BIFUNCTIONAL EPOXIDE HYDROLASE 2
2pjt;Collagenase 3
4i06;Arginase-2, mitochondrial
5alz;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5alx;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5aly;BIFUNCTIONAL EPOXIDE HYDROLASE 2
5ehr;Tyrosine-protein phosphatase non-receptor type 11
5ehp;Tyrosine-protein phosphatase non-receptor type 11
4i1r;Mucosa-associated lymphoid tissue lymphoma translocation protein 1
4epy;GTPase KRas
4p0n;cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
5lz9;Platelet-activating factor acetylhydrolase
5lz4;Platelet-activating factor acetylhydrolase
5lz7;Platelet-activating factor acetylhydrolase
5lz2;Platelet-activating factor acetylhydrolase
4mrw;cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
4mrz;cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
2h02;Protein tyrosine phosphatase, receptor type, B,
2h03;Protein tyrosine phosphatase, receptor type, B,
4xx3;Renin
4xx4;Renin
4oew;cGMP-specific 3',5'-cyclic phosphodiesterase
4oex;cGMP-specific 3',5'-cyclic phosphodiesterase
2f6v;Tyrosine-protein phosphatase, non-receptor type 1
2f6t;Tyrosine-protein phosphatase, non-receptor type 1
2ydw;BROMODOMAIN-CONTAINING PROTEIN 2
4a9i;BROMODOMAIN CONTAINING 2
3aqa;Bromodomain-containing protein 2
4tqn;CREB-binding protein
4qb3;Bromodomain-containing protein 4
5ku3;Bromodomain-containing protein 4
4ogj;Bromodomain-containing protein 4
4ogi;Bromodomain-containing protein 4
4x2i;Bromodomain-containing protein 4
5l8t;Bromodomain adjacent to zinc finger domain protein 2B
4uiw;BROMODOMAIN-CONTAINING PROTEIN 9
4uit;BROMODOMAIN-CONTAINING PROTEIN 9
4uiu;BROMODOMAIN-CONTAINING PROTEIN 9
4uiz;BROMODOMAIN-CONTAINING PROTEIN 4
4uix;BROMODOMAIN-CONTAINING PROTEIN 4
4uiy;BROMODOMAIN-CONTAINING PROTEIN 4
4nue;Bromodomain-containing protein 4
4nud;Bromodomain-containing protein 4
4nuc;Bromodomain-containing protein 4
4pce;Bromodomain-containing protein 4
4pci;Bromodomain-containing protein 4
5j0d;CREB-binding protein
4j0r;Bromodomain-containing protein 4
4j0s;Bromodomain-containing protein 4
3u5l;Bromodomain-containing protein 4
3u5j;Bromodomain-containing protein 4
5ji8;Bromodomain-containing protein 9
5a7c;BROMODOMAIN-CONTAINING PROTEIN 3
5i83;CREB-binding protein
5a5s;BROMODOMAIN-CONTAINING PROTEIN 4
4wiv;Bromodomain-containing protein 4
5hls;Bromodomain-containing protein 4
5lj1;Bromodomain-containing protein 4
5lj2;Bromodomain-containing protein 4
4akn;BROMODOMAIN-CONTAINING PROTEIN 2
5cp5;Bromodomain-containing protein 4
5dlz;Bromodomain-containing protein 4
5dlx;Bromodomain-containing protein 4
4qr3;Bromodomain-containing protein 4
4qr5;Bromodomain-containing protein 4
4qr4;Bromodomain-containing protein 4
3p5o;Bromodomain-containing protein 4
5dw2;Bromodomain-containing protein 4
4lzr;Bromodomain-containing protein 4
4lzs;Bromodomain-containing protein 4
5i7x;Bromodomain-containing protein 9
5dw1;Bromodomain-containing protein 2
4ps5;Bromodomain-containing protein 4
4bjx;BROMODOMAIN-CONTAINING PROTEIN 4
4z1q;Bromodomain-containing protein 4
4z1s;Bromodomain-containing protein 4
5i40;Bromodomain-containing protein 9
5i80;Bromodomain-containing protein 4
4qzs;Bromodomain-containing protein 4
4hbx;Bromodomain-containing protein 4
4hby;Bromodomain-containing protein 4
4hbw;Bromodomain-containing protein 4
5d3j;Bromodomain-containing protein 4
5d3h;Bromodomain-containing protein 4
5d3n;Bromodomain-containing protein 4
5d3l;Bromodomain-containing protein 4
5d3s;Bromodomain-containing protein 4
5d3p;Bromodomain-containing protein 4
5d3t;Bromodomain-containing protein 4
4qew;Bromodomain-containing protein 2
2yem;BROMODOMAIN-CONTAINING PROTEIN 4
2yek;BROMODOMAIN-CONTAINING PROTEIN 2
5i8b;CREB-binding protein
5i8g;CREB-binding protein
5ei4;Bromodomain-containing protein 4
5eis;Bromodomain-containing protein 4
4xy9;Bromodomain-containing protein 4
4xy8;Bromodomain-containing protein 9
5ktx;CREB-binding protein
5ktu;CREB-binding protein
5ktw;CREB-binding protein
5acy;BROMODOMAIN-CONTAINING PROTEIN 4
5f1h;Bromodomain-containing protein 9
5f1l;Bromodomain-containing protein 9
4uiv;BROMODOMAIN-CONTAINING PROTEIN 9
5egu;Bromodomain-containing protein 4
4men;Bromodomain-containing protein 4
4meo;Bromodomain-containing protein 4
4mep;Bromodomain-containing protein 4
4meq;Bromodomain-containing protein 4
4ir5;Bromodomain adjacent to zinc finger domain protein 2B
4z93;Bromodomain-containing protein 4
5l96;Bromodomain adjacent to zinc finger domain protein 2B
5l97;Bromodomain adjacent to zinc finger domain protein 2B
5l98;Bromodomain adjacent to zinc finger domain protein 2B
5l99;Bromodomain adjacent to zinc finger domain protein 2B
4f3i;Bromodomain-containing protein 4
4xub;Bromodomain adjacent to zinc finger domain protein 2B
4xua;Bromodomain adjacent to zinc finger domain protein 2B
4qev;Bromodomain-containing protein 2
4ir6;Bromodomain adjacent to zinc finger domain protein 2B
4o78;Bromodomain-containing protein 4
4o77;Bromodomain-containing protein 4
4o74;Bromodomain-containing protein 4
4o75;Bromodomain-containing protein 4
4o72;Bromodomain-containing protein 4
4o70;Bromodomain-containing protein 4
4o71;Bromodomain-containing protein 4
4o7f;Bromodomain-containing protein 4
4o7e;Bromodomain-containing protein 4
4o7c;Bromodomain-containing protein 4
4o7a;Bromodomain-containing protein 4
4nra;Bromodomain adjacent to zinc finger domain protein 2B
4nrb;Bromodomain adjacent to zinc finger domain protein 2B
4nrc;Bromodomain adjacent to zinc finger domain protein 2B
4c66;BROMODOMAIN-CONTAINING PROTEIN 4
4j3i;Bromodomain-containing protein 4
4mr6;Bromodomain-containing protein 2
4mr5;Bromodomain-containing protein 2
4mr4;Bromodomain-containing protein 4
4mr3;Bromodomain-containing protein 4
4j1p;Bromodomain containing 2, isoform CRA_a
4yh3;Bromodomain-containing protein 4
4yh4;Bromodomain-containing protein 4
4alg;BROMODOMAIN-CONTAINING PROTEIN 2
4rvr;Bromodomain adjacent to zinc finger domain protein 2B
5hm0;Bromodomain-containing protein 4
5khm;Bromodomain-containing protein 4
4xya;Bromodomain-containing protein 4
4o76;Bromodomain-containing protein 4
4hbv;Bromodomain-containing protein 4
4o7b;Bromodomain-containing protein 4
5igk;Bromodomain-containing protein 4
5igm;Bromodomain-containing protein 9
4kcx;Bromodomain testis-specific protein
4flp;Bromodomain testis-specific protein
4uyf;BROMODOMAIN-CONTAINING PROTEIN 2
4uyd;BROMODOMAIN-CONTAINING PROTEIN 4
4uyh;BROMODOMAIN-CONTAINING PROTEIN 2
3p1d;CREB-binding protein
5cqt;Bromodomain-containing protein 4
4a9n;BROMODOMAIN CONTAINING 2
4a9m;BROMODOMAIN CONTAINING 2
5d25;Bromodomain-containing protein 4
5d24;Bromodomain-containing protein 4
4uyg;BROMODOMAIN-CONTAINING PROTEIN 2
4bw3;BROMODOMAIN-CONTAINING PROTEIN 4
4bw2;BROMODOMAIN-CONTAINING PROTEIN 4
4bw1;BROMODOMAIN-CONTAINING PROTEIN 4
4bw4;BROMODOMAIN-CONTAINING PROTEIN 4
4lyw;Bromodomain-containing protein 4
4lys;Bromodomain-containing protein 4
4cl9;BROMODOMAIN-CONTAINING PROTEIN 4
4clb;BROMODOMAIN-CONTAINING PROTEIN 4
5i7y;Bromodomain-containing protein 9
5a85;BROMODOMAIN-CONTAINING PROTEIN 4
4z6h;Bromodomain-containing protein 9
4z6i;Bromodomain-containing protein 9
5d0c;Bromodomain-containing protein 4
5dx4;Bromodomain-containing protein 4
5i88;Bromodomain-containing protein 4
5i89;CREB-binding protein
5i86;CREB-binding protein
5cy9;Bromodomain-containing protein 4
5d26;Bromodomain-containing protein 4
3zyu;BROMODOMAIN-CONTAINING PROTEIN 4
4hxl;Bromodomain-containing protein 4
4hxm;Bromodomain-containing protein 4
4hxr;Bromodomain-containing protein 4
4hxs;Bromodomain-containing protein 4
3mxf;Bromodomain-containing protein 4
1g50;ESTROGEN RECEPTOR
2p7a;Estrogen-related receptor gamma
2p7g;Estrogen-related receptor gamma
2p7z;Estrogen-related receptor gamma
2j7x;ESTROGEN RECEPTOR BETA
1uom;ESTROGEN RECEPTOR
1g3m;ESTROGEN SULFOTRANSFERASE
2q70;Estrogen receptor
1sj0;Estrogen receptor
2nv7;Estrogen receptor beta
2giu;Estrogen receptor beta
1vjb;Estrogen-related receptor gamma
2i0g;Estrogen receptor beta
2qe4;Estrogen receptor
2gpp;Estrogen-related receptor gamma
2ewp;Estrogen-related receptor gamma
2i0j;Estrogen receptor alpha
2qa8;Estrogen receptor
2b1z;Estrogen receptor
1yye;Estrogen receptor beta
1yy4;Estrogen receptor beta
2fai;Estrogen receptor
2b1v;Estrogen receptor
5ak2;ESTROGEN RECEPTOR
5fqr;ESTROGEN RECEPTOR
5fqs;ESTROGEN RECEPTOR
5fqp;ESTROGEN RECEPTOR ALPHA
5fqv;ESTROGEN RECEPTOR ALPHA
5fqt;ESTROGEN RECEPTOR ALPHA
1xqc;Estrogen receptor
2z4b;Estrogen receptor beta
1xp9;Estrogen receptor
2qtu;Estrogen receptor beta
4mga;Estrogen receptor
4mgb;Estrogen receptor
4mgc;Estrogen receptor
4mgd;Estrogen receptor
4mg8;Estrogen receptor
4mg9;Estrogen receptor
4mg5;Estrogen receptor
4mg6;Estrogen receptor
4mg7;Estrogen receptor
2r6y;Estrogen receptor
2r6w;Estrogen receptor
1a52;ESTROGEN RECEPTOR
1err;ESTROGEN RECEPTOR
2pog;Estrogen receptor
1nde;Estrogen receptor beta
1zky;Estrogen receptor
2e2r;Estrogen-related receptor gamma
1x7e;Estrogen receptor 1 (alpha)
1x7b;Estrogen receptor beta
1x7r;Estrogen receptor 1 (alpha)
1x76;Estrogen receptor beta
3cbp;Histone-lysine N-methyltransferase SETD7
2zas;Estrogen-related receptor gamma
1xp6;Estrogen receptor
1u3s;Estrogen receptor beta
1u3r;Estrogen receptor beta
1u3q;Estrogen receptor beta
2ayr;Estrogen receptor
1zaf;Estrogen receptor beta
1x78;Estrogen receptor beta
1u9e;Estrogen receptor beta
2jj3;ESTROGEN RECEPTOR BETA
3ert;PROTEIN (ESTROGEN RECEPTOR ALPHA)
3erd;ESTROGEN RECEPTOR ALPHA
1xpc;Estrogen receptor
1xp1;Estrogen receptor
2iog;Estrogen receptor
2iok;Estrogen receptor
2p15;Estrogen receptor
2pjl;Steroid hormone receptor ERR1
2qh6;Estrogen receptor
4pxm;Estrogen receptor
2ydk;SERINE/THREONINE-PROTEIN KINASE CHK1
2ydj;SERINE/THREONINE-PROTEIN KINASE CHK1
2ydi;SERINE/THREONINE-PROTEIN KINASE CHK1
1g5s;CELL DIVISION PROTEIN KINASE 2
4yve;Rho-associated protein kinase 1
4yvc;Rho-associated protein kinase 1
5jsm;Serine/threonine-protein kinase B-raf
1vyw;CELL DIVISION PROTEIN KINASE 2
1vyz;CELL DIVISION PROTEIN KINASE 2
3agl;cAMP-dependent protein kinase catalytic subunit alpha
5a9u;ALK TYROSINE KINASE RECEPTOR
2wev;CELL DIVISION PROTEIN KINASE 2
4a9s;SERINE/THREONINE-PROTEIN KINASE CHK2
1v1k;CELL DIVISION PROTEIN KINASE 2
1y6a;Vascular endothelial growth factor receptor 2
1y6b;Vascular endothelial growth factor receptor 2
5i9z;Ephrin type-A receptor 2
3qrj;Tyrosine-protein kinase ABL1
3qrk;Tyrosine-protein kinase ABL1
3qri;Tyrosine-protein kinase ABL1
4fk6;Tyrosine-protein kinase JAK1
4k9y;Focal adhesion kinase 1
4f4p;Tyrosine-protein kinase SYK
4m3q;Tyrosine-protein kinase Mer
3pup;Glycogen synthase kinase-3 beta
3heg;Mitogen-activated protein kinase 14
3hec;Mitogen-activated protein kinase 14
3ue4;Tyrosine-protein kinase ABL1
2z7r;Ribosomal protein S6 kinase alpha-1
1pf8;Cell division protein kinase 2
4mf1;Tyrosine-protein kinase ITK/TSK
4mf0;Tyrosine-protein kinase ITK/TSK
3ezv;Cell division protein kinase 2
3k3j;Mitogen-activated protein kinase 14
3k3i;Mitogen-activated protein kinase 14
5j9z;Epidermal growth factor receptor
5j9y;Epidermal growth factor receptor
2xm9;SERINE/THREONINE-PROTEIN KINASE CHK2
2xm8;SERINE/THREONINE-PROTEIN KINASE CHK2
3uzp;Casein kinase I isoform delta
5kup;Tyrosine-protein kinase BTK
2x6d;SERINE/THREONINE-PROTEIN KINASE 6
2x6e;SERINE/THREONINE-PROTEIN KINASE 6
4jps;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform
5cep;Mitogen-activated protein kinase kinase kinase 12
2xmy;CELL DIVISION PROTEIN KINASE 2
5ceo;Mitogen-activated protein kinase kinase kinase 12
5cei;Cyclin-dependent kinase 8
1urw;CELL DIVISION PROTEIN KINASE 2
4r5y;Serine/threonine-protein kinase B-raf
4o0y;Serine/threonine-protein kinase PAK 4
4o0x;Serine/threonine-protein kinase PAK 4
4o0v;Serine/threonine-protein kinase PAK 4
4o0t;Serine/threonine-protein kinase PAK 1
5ih9;Maternal embryonic leucine zipper kinase
5ih6;Casein kinase I isoform delta
3vby;Serine/threonine-protein kinase pim-1
3vbx;Serine/threonine-protein kinase pim-1
3vbq;Serine/threonine-protein kinase pim-1
3vbt;Serine/threonine-protein kinase pim-1
3vbw;Serine/threonine-protein kinase pim-1
3vbv;Serine/threonine-protein kinase pim-1
4rx7;Tyrosine-protein kinase SYK
3nrm;Serine/threonine-protein kinase 6
4ytf;Tyrosine-protein kinase JAK2
4ytc;Tyrosine-protein kinase JAK2
4yth;Tyrosine-protein kinase JAK2
1w12;UROKINASE-TYPE PLASMINOGEN ACTIVATOR
1h07;CELL DIVISION PROTEIN KINASE 2
1h01;CYCLIN-DEPENDENT KINASE 2
3o8p;Mitogen-activated protein kinase 14
1h08;CELL DIVISION PROTEIN KINASE 2
4x21;Mitogen-activated protein kinase 10
1h0w;CELL DIVISION PROTEIN KINASE 2
2np8;Serine/threonine-protein kinase 6
4ksp;Serine/threonine-protein kinase B-raf
4ksq;Serine/threonine-protein kinase B-raf
3m2w;MAP kinase-activated protein kinase 2
2yfx;TYROSINE-PROTEIN KINASE RECEPTOR
2c0o;TYROSINE-PROTEIN KINASE HCK
1ijr;PROTO-ONCOGENE TYROSINE-PROTEIN KINASE LCK
3qtq;Cyclin-dependent kinase 2
3qtr;Cyclin-dependent kinase 2
3qts;Cyclin-dependent kinase 2
3qtu;Cyclin-dependent kinase 2
3qtw;Cyclin-dependent kinase 2
3qtx;Cyclin-dependent kinase 2
3qtz;Cyclin-dependent kinase 2
1oiu;CELL DIVISION PROTEIN KINASE 2
2zdt;Mitogen-activated protein kinase 10
5t68;Tyrosine-protein kinase SYK
2zdx;Pyruvate dehydrogenase kinase isozyme 4
4cfu;CYCLIN-DEPENDENT KINASE 2
4cfw;CYCLIN-DEPENDENT KINASE 2
4cfv;CYCLIN-DEPENDENT KINASE 2
5edq;Epidermal growth factor receptor
4cfx;CYCLIN-DEPENDENT KINASE 2
4cfe;5'-AMP-ACTIVATED PROTEIN KINASE CATALYTIC SUBUNIT ALPHA-2
4cff;5'-AMP-ACTIVATED PROTEIN KINASE CATALYTIC SUBUNIT ALPHA-2
4cfm;CYCLIN-DEPENDENT KINASE 2
3s3i;Mitogen-activated protein kinase 14
1jvp;Cell division protein kinase 2
2zaz;Mitogen-activated protein kinase 14
3ugc;Tyrosine-protein kinase JAK2
2ow3;Glycogen synthase kinase-3 beta
4m12;Tyrosine-protein kinase ITK/TSK
4m13;Tyrosine-protein kinase ITK/TSK
4m14;Tyrosine-protein kinase ITK/TSK
3ug2;Epidermal growth factor receptor
2owb;Serine/threonine-protein kinase PLK1
3skc;Serine/threonine-protein kinase B-raf
1pxp;Cell division protein kinase 2
1pxo;Cell division protein kinase 2
1pxn;Cell division protein kinase 2
1pxm;Cell division protein kinase 2
1pxl;Cell division protein kinase 2
1pxk;Cell division protein kinase 2
1pxj;Cell division protein kinase 2
1pxi;Cell division protein kinase 2
4nj3;Cyclin-dependent kinase 2
4py1;Non-receptor tyrosine-protein kinase TYK2
2zyb;Proto-oncogene tyrosine-protein kinase LCK
4yo6;Interleukin-1 receptor-associated kinase 4
1wzy;Mitogen-activated protein kinase 1
4njd;Serine/threonine-protein kinase PAK 4
2x4z;SERINE/THREONINE-PROTEIN KINASE PAK 4
3dbs;Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
3my5;Cell division protein kinase 2
2xck;3-PHOSPHOINOSITIDE DEPENDENT PROTEIN KINASE 1
2xch;3-PHOSPHOINOSITIDE DEPENDENT PROTEIN KINASE 1
4qp1;Mitogen-activated protein kinase 1
2ym5;SERINE/THREONINE-PROTEIN KINASE CHK1
2ym7;SERINE/THREONINE-PROTEIN KINASE CHK1
3gvu;Tyrosine-protein kinase ABL2
2w1d;SERINE/THREONINE-PROTEIN KINASE 6
2w1e;SERINE/THREONINE-PROTEIN KINASE 6
4ach;GLYCOGEN SYNTHASE KINASE-3 BETA
4acm;CYCLIN-DEPENDENT KINASE 2
4acd;GLYCOGEN SYNTHASE KINASE-3 BETA
4acg;GLYCOGEN SYNTHASE KINASE-3 BETA
5iug;ALK tyrosine kinase receptor
5iui;ALK tyrosine kinase receptor
5iuh;ALK tyrosine kinase receptor
4dhf;Aurora kinase A
4rfm;Tyrosine-protein kinase ITK/TSK
5iu2;Mitogen-activated protein kinase kinase kinase 8
3wf5;Ribosomal protein S6 kinase beta-1
3wf6;Ribosomal protein S6 kinase beta-1
3wf7;Ribosomal protein S6 kinase beta-1
3wf8;Ribosomal protein S6 kinase beta-1
3wf9;Ribosomal protein S6 kinase beta-1
4rfz;Tyrosine-protein kinase BTK
4rfy;Tyrosine-protein kinase BTK
4eoh;Pyridoxal Kinase
4eoi;Cyclin-dependent kinase 2
4eol;Cyclin-dependent kinase 2
4eon;Cyclin-dependent kinase 2
3gcv;Mitogen-activated protein kinase 14
3gcu;Mitogen-activated protein kinase 14
4eos;Cyclin-dependent kinase 2
3gcq;Mitogen-activated protein kinase 14
3gcp;Mitogen-activated protein kinase 14
2ojg;Mitogen-activated protein kinase 1
4bcn;CYCLIN-DEPENDENT KINASE 2
4bcm;CYCLIN-DEPENDENT KINASE 2
4bck;CYCLIN-DEPENDENT KINASE 2
4bcj;CYCLIN-DEPENDENT KINASE 9
4bci;CYCLIN-DEPENDENT KINASE 9
4bch;CYCLIN-DEPENDENT KINASE 9
4bcg;CYCLIN-DEPENDENT KINASE 9
4bcf;CYCLIN-DEPENDENT KINASE 9
2ojj;Mitogen-activated protein kinase 1
2oji;Mitogen-activated protein kinase 1
2wih;CELL DIVISION PROTEIN KINASE 2
4bcp;CYCLIN-DEPENDENT KINASE 2
3r7r;Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
2fb8;B-Raf proto-oncogene serine/threonine-protein kinase
2pl0;Proto-oncogene tyrosine-protein kinase LCK
5afv;CHOLINE KINASE ALPHA
3fc2;Serine/threonine-protein kinase PLK1
3fc1;Mitogen-activated protein kinase 14
3f5p;Insulin-like growth factor 1 receptor
4nw6;Ribosomal protein S6 kinase alpha-3
4f08;Tyrosine-protein kinase JAK2
4f09;Tyrosine-protein kinase JAK2
2y8q;5'-AMP-ACTIVATED PROTEIN KINASE CATALYTIC SUBUNIT ALPHA-1
3s1h;Cyclin-dependent kinase 2
4wag;Phosphatidylinositol 4-kinase beta,Phosphatidylinositol 4-kinase beta
4nwm;Tyrosine-protein kinase BTK
3cgo;Mitogen-activated protein kinase 10
3cgf;Mitogen-activated protein kinase 10
3piz;Tyrosine-protein kinase BTK
3pix;Tyrosine-protein kinase BTK
3piy;Tyrosine-protein kinase BTK
2uzl;CELL DIVISION PROTEIN KINASE 2
2uzo;CELL DIVISION PROTEIN KINASE 2
2uzn;CELL DIVISION PROTEIN KINASE 2
2uze;CELL DIVISION PROTEIN KINASE 2
2uzd;CELL DIVISION PROTEIN KINASE 2
2uzb;CELL DIVISION PROTEIN KINASE 2
2ou7;Serine/threonine-protein kinase PLK1
3l8s;Mitogen-activated protein kinase 14
3l8v;Hepatocyte growth factor receptor
3l8x;Mitogen-activated protein kinase 14
3d83;Mitogen-activated protein kinase 14
4cd0;ALK TYROSINE KINASE RECEPTOR
3efw;Serine/threonine-protein kinase 6
3khv;Urokinase-type plasminogen activator
4hvh;Tyrosine-protein kinase JAK3
4hvi;Tyrosine-protein kinase JAK3
3efj;Hepatocyte growth factor receptor
3efk;Hepatocyte growth factor receptor
4hvg;Tyrosine-protein kinase JAK3
4qna;SERINE/THREONINE-PROTEIN KINASE 24
4y8d;Cyclin-G-associated kinase
2hiw;Proto-oncogene tyrosine-protein kinase ABL1
5j5t;Mitogen-activated protein kinase kinase kinase kinase 3
4ymj;NT-3 growth factor receptor
4y83;Mitogen-activated protein kinase kinase kinase 8
4y85;Mitogen-activated protein kinase kinase kinase 8
1uv5;GLYCOGEN SYNTHASE KINASE-3 BETA
5cas;Epidermal growth factor receptor
5caq;Epidermal growth factor receptor
5cap;Epidermal growth factor receptor
5cav;Epidermal growth factor receptor
5cau;Epidermal growth factor receptor
3mvj;cAMP-dependent protein kinase catalytic subunit alpha
5cao;Epidermal growth factor receptor
5can;Epidermal growth factor receptor
3mvl;Mitogen-activated protein kinase 14
3mvm;Mitogen-activated protein kinase 14
5auy;Death-associated protein kinase 1
2xa4;TYROSINE-PROTEIN KINASE JAK2
1uvr;3-PHOSPHOINOSITIDE DEPENDENT PROTEIN KINASE-1
5bml;Rho-associated protein kinase 1
4ztq;Aurora kinase A
5auu;Death-associated protein kinase 1
5jrq;Serine/threonine-protein kinase B-raf
5aut;Death-associated protein kinase 1
4xv9;Serine/threonine-protein kinase B-raf
5auw;Death-associated protein kinase 1
4ztn;Interleukin-1 receptor-associated kinase 4
4ztl;Interleukin-1 receptor-associated kinase 4
4xv1;Serine/threonine-protein kinase B-raf
3ot8;Serine/threonine-protein kinase Chk1
5kqd;Pantothenate kinase 3
4yp8;Interleukin-1 receptor-associated kinase 4
4aa0;MITOGEN-ACTIVATED PROTEIN KINASE 14
4aac;MITOGEN-ACTIVATED PROTEIN KINASE 14
4yps;High affinity nerve growth factor receptor
4iq6;Glycogen synthase kinase-3 beta
4cmt;ALK TYROSINE KINASE RECEPTOR
4cmu;ALK TYROSINE KINASE RECEPTOR
5a3x;DUAL SPECIFICITY TYROSINE-PHOSPHORYLATION-REGULATED KINASE 1A
5f4n;Serine/threonine-protein kinase Chk1
2oh4;Vascular endothelial growth factor receptor 2
4u79;Mitogen-activated protein kinase 10
2r3p;Cell division protein kinase 2
2r3i;Cell division protein kinase 2
2r3h;Cell division protein kinase 2
2r3k;Cell division protein kinase 2
2r3j;Cell division protein kinase 2
2r3m;Cell division protein kinase 2
2r3l;Cell division protein kinase 2
2r3o;Cell division protein kinase 2
2r3n;Cell division protein kinase 2
2r3f;Cell division protein kinase 2
3r9n;Cyclin-dependent kinase 2
3r9o;Cyclin-dependent kinase 2
3r9d;Cyclin-dependent kinase 2
3ig7;Cell division protein kinase 2
3ig6;Urokinase-type plasminogen activator
3igg;Cell division protein kinase 2
4twc;Casein kinase I isoform delta
4twp;Tyrosine-protein kinase ABL1
4nus;Ribosomal protein S6 kinase alpha-3
1r78;Cell division protein kinase 2
3poz;Epidermal growth factor receptor
2bpm;CELL DIVISION PROTEIN KINASE 2
2g01;Mitogen-activated protein kinase 8
4rj6;Epidermal growth factor receptor
4rj7;Epidermal growth factor receptor
1xws;Proto-oncogene serine/threonine-protein kinase Pim-1
4mh7;Tyrosine-protein kinase Mer
1f92;UROKINASE-TYPE PLASMINOGEN ACTIVATOR
1yhs;Proto-oncogene serine/threonine-protein kinase Pim-1
3blr;Cell division protein kinase 9
